"1.28,04/04/2013 10:21:30,"
"1.2799,04/04/2013 10:33:25,"
"1.2797,04/04/2013 10:48:17,"
"1.2791,04/04/2013 11:03:02,"
"1.2802,04/04/2013 11:18:19,"
"1.2807,04/04/2013 11:33:28,"
"1.2808,04/04/2013 11:48:16,"
"1.2802,04/04/2013 12:03:08,"
"1.2805,04/04/2013 12:18:12,"
"1.2795,04/04/2013 12:33:02,"
"1.2817,04/04/2013 12:48:02,"
"1.2807,04/04/2013 13:03:02,"
"1.2824,04/04/2013 13:18:02,"
"1.2825,04/04/2013 13:33:08,"
"1.2749,04/04/2013 13:48:02,"
"1.2768,04/04/2013 14:03:01,"
"1.2787,04/04/2013 14:18:02,"
"1.2791,04/04/2013 14:33:13,"
"1.2839,04/04/2013 14:48:01,"
"1.2849,04/04/2013 15:03:11,"
"1.2871,04/04/2013 15:18:07,"
"1.2852,04/04/2013 15:33:09,"
"1.2858,04/04/2013 15:48:02,"
"1.2851,04/04/2013 16:03:05,"
"1.2853,04/04/2013 16:18:02,"
"1.2859,04/04/2013 16:33:09,"
"1.2861,04/04/2013 16:48:02,"
"1.2852,04/04/2013 17:03:10,"
"1.2851,04/04/2013 17:18:10,"
"1.2857,04/04/2013 17:33:09,"
"1.2872,04/04/2013 17:48:05,"
"1.288,04/04/2013 18:03:02,"
"1.2879,04/04/2013 18:18:03,"
"1.2915,04/04/2013 18:33:16,"
"1.2947,04/04/2013 18:48:14,"
"1.2937,04/04/2013 19:03:11,"
"1.2937,04/04/2013 19:18:02,"
"1.2944,04/04/2013 19:33:21,"
"1.2946,04/04/2013 19:48:02,"
"1.2938,04/04/2013 20:03:09,"
"1.2939,04/04/2013 20:18:02,"
"1.2935,04/04/2013 20:33:21,"
"1.2932,04/04/2013 20:48:02,"
"1.2936,04/04/2013 21:03:02,"
"1.2933,04/04/2013 21:18:02,"
"1.2933,04/04/2013 21:33:02,"
"1.2935,04/04/2013 21:48:02,"
"1.2936,04/04/2013 22:03:08,"
"1.2931,04/04/2013 22:18:02,"
"1.293,04/04/2013 22:33:09,"
"1.2934,04/04/2013 22:48:06,"
"1.2935,04/04/2013 23:03:08,"
"1.2935,04/04/2013 23:18:02,"
"1.2935,04/04/2013 23:33:09,"
"1.2935,04/04/2013 23:48:18,"
"1.2935,05/04/2013 00:03:14,"
"1.2935,05/04/2013 00:18:16,"
"1.2927,05/04/2013 00:33:09,"
"1.2929,05/04/2013 00:48:02,"
"1.2924,05/04/2013 01:03:02,"
"1.293,05/04/2013 01:18:01,"
"1.293,05/04/2013 01:33:01,"
"1.2937,05/04/2013 01:48:01,"
"1.2934,05/04/2013 02:03:02,"
"1.2935,05/04/2013 02:18:02,"
"1.2934,05/04/2013 02:33:02,"
"1.2933,05/04/2013 02:48:01,"
"1.2933,05/04/2013 03:03:01,"
"1.2927,05/04/2013 03:18:02,"
"1.2925,05/04/2013 03:33:05,"
"1.2925,05/04/2013 03:48:02,"
"1.2923,05/04/2013 04:03:02,"
"1.2924,05/04/2013 04:18:02,"
"1.2923,05/04/2013 04:33:01,"
"1.2928,05/04/2013 04:48:01,"
"1.2928,05/04/2013 05:03:02,"
"1.2935,05/04/2013 05:18:01,"
"1.2931,05/04/2013 05:33:02,"
"1.2928,05/04/2013 05:48:01,"
"1.2926,05/04/2013 06:03:02,"
"1.2929,05/04/2013 06:18:02,"
"1.2924,05/04/2013 06:33:01,"
"1.2925,05/04/2013 06:48:02,"
"1.2924,05/04/2013 07:03:02,"
"1.2923,05/04/2013 07:18:01,"
"1.2921,05/04/2013 07:33:02,"
"1.2912,05/04/2013 07:48:02,"
"1.2905,05/04/2013 08:03:02,"
"1.2912,05/04/2013 08:18:01,"
"1.2902,05/04/2013 08:33:01,"
"1.2904,05/04/2013 08:48:02,"
"1.291,05/04/2013 09:03:02,"
"1.2911,05/04/2013 09:18:01,"
"1.2915,05/04/2013 09:33:04,"
"1.2924,05/04/2013 09:48:01,"
"1.292,05/04/2013 10:03:02,"
"1.293,05/04/2013 10:18:02,"
"1.2926,05/04/2013 10:33:04,"
"1.2929,05/04/2013 10:48:02,"
"1.2918,05/04/2013 11:03:10,"
"1.2938,05/04/2013 11:18:11,"
"1.2928,05/04/2013 11:33:01,"
"1.2925,05/04/2013 11:48:02,"
"1.2922,05/04/2013 12:03:02,"
"1.2918,05/04/2013 12:18:02,"
"1.2923,05/04/2013 12:33:02,"
"1.293,05/04/2013 12:48:02,"
"1.2931,05/04/2013 13:03:02,"
"1.2945,05/04/2013 13:18:02,"
"1.2997,05/04/2013 13:33:11,"
"1.2988,05/04/2013 13:48:02,"
"1.2996,05/04/2013 14:03:08,"
"1.2989,05/04/2013 14:18:11,"
"1.2997,05/04/2013 14:33:26,"
"1.2993,05/04/2013 14:48:10,"
"1.3003,05/04/2013 15:03:04,"
"1.3008,05/04/2013 15:18:10,"
"1.3007,05/04/2013 15:33:02,"
"1.3026,05/04/2013 15:48:02,"
"1.3022,05/04/2013 16:03:02,"
"1.3028,05/04/2013 16:18:05,"
"1.3026,05/04/2013 16:33:02,"
"1.303,05/04/2013 16:48:10,"
"1.303,05/04/2013 17:03:11,"
"1.3026,05/04/2013 17:18:01,"
"1.3022,05/04/2013 17:33:02,"
"1.3019,05/04/2013 17:48:03,"
"1.3014,05/04/2013 18:03:02,"
"1.3017,05/04/2013 18:18:03,"
"1.302,05/04/2013 18:33:08,"
"1.3023,05/04/2013 18:48:14,"
"1.3018,05/04/2013 19:03:13,"
"1.3015,05/04/2013 19:18:14,"
"1.3013,05/04/2013 19:48:11,"
"1.3006,05/04/2013 20:03:20,"
"1.3005,05/04/2013 20:34:28,"
"1.2997,05/04/2013 21:03:11,"
"1.3005,05/04/2013 21:18:17,"
"1.3002,05/04/2013 21:34:07,"
"1.3002,05/04/2013 21:48:15,"
"1.2992,05/04/2013 22:03:07,"
"1.299,05/04/2013 22:18:08,"
"1.299,05/04/2013 22:33:11,"
"1.299,05/04/2013 22:48:29,"
"1.299,05/04/2013 23:03:20,"
"1.299,05/04/2013 23:18:13,"
"1.299,05/04/2013 23:33:08,"
"1.299,05/04/2013 23:48:10,"
"1.299,06/04/2013 00:03:10,"
"1.299,06/04/2013 00:18:09,"
"1.299,06/04/2013 00:33:08,"
"1.299,06/04/2013 00:48:21,"
"1.299,06/04/2013 01:03:03,"
"1.299,06/04/2013 01:18:02,"
"1.299,06/04/2013 01:33:01,"
"1.299,06/04/2013 01:48:02,"
"1.299,06/04/2013 02:03:02,"
"1.299,06/04/2013 02:18:02,"
"1.299,06/04/2013 02:33:02,"
"1.299,06/04/2013 02:48:03,"
"1.299,06/04/2013 08:23:53,"
"1.299,06/04/2013 09:18:15,"
"1.299,06/04/2013 09:33:14,"
"1.299,06/04/2013 09:48:06,"
"1.299,06/04/2013 10:03:12,"
