2.71404e+17,"PouncerUM","  : $usdjpy sho future entry for elder triple screen trading system setting up. this is your early warning. you can  ","22/11/2012 00:07","null"
2.7125e+17,"FXTraderUpdates","   long entry for the elder triple screen trading system is setting up. $usdjpy ","21/11/2012 13:51","null"
2.88989e+17,"GlsSystems1","closed buy 0.1 lots   gls systems  usdjpy 87.519 for  7.0 pips  total for today  49.0 pips","09/01/2013 12:43","null"
2.69106e+17,"edponsi","thx  big :  this am mt  :       thanks for short yen position $usdjpy ..one of the years best.","15/11/2012 15:53","null"
2.73455e+17,"FXCC_ocean","closed buy $usdjpy 82.11 for  12.0 pips  total for today  16.0 pips","27/11/2012 15:56","null"
2.93025e+17,"FXstreetNews","a price correction of the usd gains is long overdue but $usdjpy forecasts stay skewed to the upside. ","20/01/2013 16:00","null"
2.83489e+17,"MT4inews","usdjpy sentiment up by 10  in 2 minutes. currently 24  long. ","25/12/2012 08:26","null"
2.89502e+17,"MT4inews","usdjpy up by 100 pips in the last 24 hours. currently 89.03","10/01/2013 22:39","null"
2.83231e+17,"kjfxmonk","usdjpy nearing 85 and possible exhaustion ","24/12/2012 15:20","null"
2.92361e+17,"CVecchioFX","  : wow. i m calling this 10th week of advance for $usdjpy. matching longest run in over 40 years. ","18/01/2013 19:59","null"
2.897e+17,"KolRemx","  : look back  our weekly outlook  gt       $es_f $gc_f $eurusd $gbpusd $audusd $usdcad $usdjpy and more... $$","11/01/2013 11:46","null"
2.73431e+17,"daviddao","goldman says to sell usdjpy:  pain trade is lower    zerohedge ","27/11/2012 14:21","null"
298944413760106496,"Schoeffer18","bought 0.03 lots $usdjpy 93.56","06/02/2013 00:01:17","null "
2.69025e+17,"Schoeffer18","closed buy 0.02 lots $usdjpy 81.02 for 0.0 pips  total for today  50.0 pips","15/11/2012 10:30","null"
2.69656e+17,"ForexNewsRoom","can usdjpy sustain its upward momentum : this week s most notable mover in the fx world was usdjpy. it jumped mo... ","17/11/2012 04:17","null"
2.90586e+17,"GoldenAgeTrade","closed buy 0.04 lots $usdjpy 89.1 for  44.0 pips  total for today  44.0 pips","13/01/2013 22:27","null"
2.70574e+17,"SymbiosisFXFB2","usdjpy long entry for elder impulse entry ","19/11/2012 17:06","null"
2.91866e+17,"StockTrkr","forex update: tracking the eur usd  gbpusd  usdjpy pairs: you can see that the level of 1.3...  ","17/01/2013 11:15","null"
2.87266e+17,"MWellerFX","$usdjpy: if at first you do not succeed  ","04/01/2013 18:33","null"
2.89477e+17,"steveswitzerlan","usdjpy 4th attempt at 88.40 seems uncle ben just called abe  help me out or i will have a tough time explaining why the dollar is so weak  ","10/01/2013 21:01","null"
299027531808534528,"cfdmart","  : $usdjpy is trading just a few points short of 94.00  a level that hasn t been reached since may 2010.","06/02/2013 05:31:33","null "
2.89126e+17,"FXTraderUpdates","   $usdjpy sentiment bearish based on analysis of 181 articles and reports. visit  ","09/01/2013 21:45","null"
2.77175e+17,"forex_fx_","  : fx close: euro lower on german growth  cad higher on us  ca employment  $eurusd  0.326   $usdjpy  0.106   $usdcad  0.301 ","07/12/2012 22:16","null"
2.93886e+17,"GamblerKohana","closed buy 0.02 lots usdjpy 88.454 for  29.1 pips  total for today  28.7 pips  edge1","23/01/2013 01:02","null"
2.88681e+17,"50Pips","$usdjpy pressing into base support  gt  87 25 86 75   would need to hold below to add weight to this retracement ... $$","08/01/2013 16:18","null"
2.94044e+17,"brasil61","there is over capacity everywhere .. little real end user demand growth.. and stubborn unemployment $eurusd $usdjpy","23/01/2013 11:29","null"
2.77791e+17,"FXTraderUpdates","   $usdjpy sentiment bearish based on analysis of 46 articles and reports. visit   ","09/12/2012 15:05","null"
2.9295e+17,"actecapital","usdjpy could hit 91.55 projection level elliott wave: usdjpy closed at the highs last week so we are obviousl...  $$","20/01/2013 11:02","null"
2.71271e+17,"ASOxOptions_FX","$eurjpy took a short at 1.0570 and $audjpy at avg  85.2. we all can see the jpy trend but it s oversold enough for me  risk reward. $usdjpy","21/11/2012 15:17","null"
2.93129e+17,"OGRooney","$usdjpy we ve come below 90.13  we have hourly low s at 89.98 and 89.93 which could provide support.","20/01/2013 22:51","null"
2.87495e+17,"ForexTension","smiles des volatilit s implicites des options sur usdjpy le 04 01 2013 ","05/01/2013 09:44","null"
2.83569e+17,"FXTraderUpdates","   $usdjpy sentiment bearish based on analysis of 71 articles and reports. visit   ","25/12/2012 13:45","null"
2.70838e+17,"SymbiosisFXFB2","usdjpy long entry for fibonacci pivot points ","20/11/2012 10:36","null"
2.73465e+17,"FXTraderUpdates","   long future entry for the three ducks trading system is setting up. $usdjpy ","27/11/2012 16:36","null"
2.95674e+17,"CrossFXS","closed sell usdjpy 91.081 for  6.0 pips  total for today  6.0 pips a","27/01/2013 23:24","null"
2.71323e+17,"deephalfgurad","closed sell 0.01 lots $usdjpy 81.74 for  73.0 pips  total for today  2.2 pipsby deephalf","21/11/2012 18:44","null"
2.93773e+17,"DailyFX","forex trade ideas: trading the usdjpy reversal   ","22/01/2013 17:30","null"
2.8394e+17,"FXTraderUpdates","   sho future entry for the double bollinger bands entry is setting up. $usdjpy ","26/12/2012 14:20","null"
2.7704e+17,"FOREXcom","it s payrolls in 10 mins  so watch $usdjpy  a weak number could cause a decline to 81.780   the double bottom from earlier this week kb","07/12/2012 13:19","null"
2.92204e+17,"FXTraderUpdates","   $usdjpy sentiment bearish based on analysis of 266 articles and reports. visit  ","18/01/2013 09:37","null"
2.69656e+17,"ultimateforex","can usdjpy sustain its upward momentum : this week s most notable mover in the fx world was usdjpy. it jumped mo... ","17/11/2012 04:17","null"
2.92996e+17,"MyMarketivaCom","usd jpy   technical update   wc 23 1 13: the japanese yen has weakened further after a usdjpy pullback to the 88... ","20/01/2013 14:05","null"
2.93459e+17,"FXTraderUpdates","   $usdjpy sentiment bearish based on analysis of 90 articles and reports. visit   ","21/01/2013 20:43","null"
2.71279e+17,"CFXSignal","closed sell usdjpy 82.344 for  5.3 pips  total for today  13.7 pips","21/11/2012 15:50","null"
2.7966e+17,"FXTraderUpdates","   long future entry for the floor trader pivot point is setting up. $usdjpy ","14/12/2012 18:51","null"
